Record ID,Created on,Created by,Edited on,Edited by,Company Name,Short Name,Phone,Fax,Email,Web address,Group,Permission,Address 1,Address 2,City,Country,Zone,Postal Code,Tax ID,Dynamics ID,Description
5373,9/4/2019 9:29,Auto Import,,,STELLA MARIS Hotelgesellschaft mbH,,,,,,Vendor,Public,Reimarusstrasse 12,,Hamburg,Germany,,20459 HAMBURG,,8190833,
6853,28/9/2020 15:04,Federico Schulz,5/10/2020 14:25,Nicole Eggers,STELLA-IMPEX d.o.o.,,+385 91 563 6761,,supply@stella-impex.hr,www.stella-impex.hr,Vendor,Public,Petra Jurčića 4,,Rijeka,Croatia,,51000,,8190286,
3418,18/12/2015 23:33,Georgi Hristov,,,Stellar Data Recovery B.V.,,,,,,Vendor,Public,Zonebaan 39,,EB Ulrecht,Netherlands,,3542,,8190214,
1494,18/12/2015 23:29,Georgi Hristov,,,Steltzner Finanzmanagement,,,,,,Vendor,Public,Nordring 15,,Pulheim,Germany,,50259,,8001673,
5609,12/4/2019 17:41,Georgi Hristov,,,Stenderchuk  Vasyl,,,,,,Vendor,Public,,,,Ukraine,,,,5000320,
3267,18/12/2015 23:33,Georgi Hristov,,,STENFLEX,,,,,,Vendor,Public,Robert-Koch-Straße 17,,Norderstedt,Germany,,22851,,8190062,
3405,18/12/2015 23:33,Georgi Hristov,,,STEP Consolidated Lda,,+351 212 742 817,+351 211 923 936,office@step-consolidated.com,,Vendor,Public,,,Lisboa,Portugal,,,,8190201,
5875,12/4/2019 17:42,Georgi Hristov,,,Stepankov  Petro,,,,,,Vendor,Public,,,,Ukraine,,,,5000588,
8257,30/3/2024 23:05,Auto Import,,,Stepanov Sergiy,,,,,,Vendor,Public,,,,Ukraine,,,,5001010,
3337,18/12/2015 23:33,Georgi Hristov,,,Stephenson Harwood,,,,,,Vendor,Public,1 Finsbury Circus,,London,United Kingdom,,EC2M 7SH,,8190132,
3288,18/12/2015 23:33,Georgi Hristov,,,StepStone Deutschland AG,,,,,,Vendor,Public,Hildebrandtstrasse 4E,,Düsseldorf,Germany,,40215,,8190083,
5437,12/4/2019 17:41,Georgi Hristov,,,Stetsyuk  Sergiy,,,,,,Vendor,Public,,,,Ukraine,,,,5000064,
6653,25/10/2019 16:07,Nicole Eggers,,,Steuer Nederland b.v,,,,ingmar@steuer.nl,,Vendor,Public,,,Sliedrecht,Netherlands,,3364,,,
3293,18/12/2015 23:33,Georgi Hristov,,,Steuerberaterverband Hamburg,,,,,,Vendor,Public,Am Sandtorkai 64a,,Hamburg,Germany,,20457,,8190088,
1431,18/12/2015 23:29,Georgi Hristov,,,Steuerkasse Hamburg,,,,,,Vendor,Public,,,Hamburg,Germany,,,,8001606,
3402,18/12/2015 23:33,Georgi Hristov,,,Stiftung Schifffahrtsstandort Deutschland,,,,,,Vendor,Public,Esplanade 6,,Hamburg,Germany,,20354,,8190198,
3282,18/12/2015 23:33,Georgi Hristov,,,Stiftung Seefahrtsdank,,,,,,Vendor,Public,,,,Germany,,,,8190077,
1482,18/12/2015 23:29,Georgi Hristov,,,Stiftung Tierpark Hagenbeck,,,,,,Vendor,Public,,,Hamburg,Germany,,,,8001660,
7764,6/3/2024 22:38,Georgi Hristov,,,STN Schiffselektrik GmbH &,CO.KG,,,,,Customer,Public,Gewerbeallee 13,,Elmenhorst,Germany,,18107,,1001606,
1447,18/12/2015 23:29,Georgi Hristov,,,STN Schiffselektrik GmbH & Co.,,0381 - 776360,,,,Vendor,Public,Gewerbeallee 13,,Elmenhorst,Germany,,18107,,8001623,
3310,18/12/2015 23:33,Georgi Hristov,,,Stöcker Beton GmbH,,,,,,Vendor,Public,Schachtstrasse 33,,Duisburg,Germany,,47179,,8190105,
14,25/5/2014 20:13,Georgi Hristov,,,Stocznia Szczecinska,,,,,,Ship Builder Company,Public,,,,Germany,,,,,
22,4/6/2014 17:56,Georgi Hristov,,,Stocznia Szczecinska,,,,,,Ship Builder Company,Public,,,,Germany,,,,,
3326,18/12/2015 23:33,Georgi Hristov,,,Stocznia Ustka Sp. z.o.o.,,,,,,Vendor,Public,,,Ustka 1,Poland,,76-270,,8190121,
5393,12/4/2019 17:41,Georgi Hristov,,,Stoian  Andrei,,,,,,Vendor,Public,,,,Romania,,,,5000017,
5624,12/4/2019 17:41,Georgi Hristov,,,Stoica  Marius,,,,,,Vendor,Public,,,,Romania,,,,5000337,
6041,12/4/2019 17:42,Georgi Hristov,,,Stoica  Stefan-Antonel,,,,,,Vendor,Public,,,,Romania,,,,5000814,
6761,16/3/2020 14:45,Auto Import,,,Stoikov Vitalii,,,,,,Vendor,Public,,,,Ukraine,,,,5000908,
3269,18/12/2015 23:33,Georgi Hristov,,,Stojanovic  Zeljan,,,,,,Vendor,Public,,,,Germany,,,,8190064,
3475,18/12/2015 23:33,Georgi Hristov,,,STÖRK-TRONIC Störk GmbH & Co. KG,,,,,,Vendor,Public,Untere Waldplätze 6,,Stuttgart,Germany,,70569,,819249,
6052,12/4/2019 17:42,Georgi Hristov,,,Stoyanov  Maksym,,,,,,Vendor,Public,,,,Ukraine,,,,5000825,
3333,18/12/2015 23:33,Georgi Hristov,,,STR Limited,,,,,,Vendor,Public,1 Quay Point,Northharbour Road,Portsmouth,United Kingdom,,PO6 3TD,,8190128,
3223,18/12/2015 23:33,Georgi Hristov,18/12/2015 23:33,Georgi Hristov,Straits Marine Supply PTE Ltd,,,,,,Vendor,Public,2 Shenton Way,,Singapore,Singapore,,,,8190181,
3991,1/2/2016 16:30,Auto Import,,,Straits Marine SUpply PTE Ltd,,,,,,Vendor,Public,2 Shenton Way,,Singapore,Singapore,,068811,,81900180,
1458,18/12/2015 23:29,Georgi Hristov,,,Sträßner  Stefan,,,,stefan.straessner@hamburg.de,,Vendor,Public,Weberstrasse 19,,Hamburg,Germany,,22083,,8001635,
6365,12/4/2019 17:43,Georgi Hristov,,,STRATO AG,,,,,,Vendor,Public,Pascalstraße 10,,,Germany,,10587 BERLIN,,8190816,
5185,30/7/2018 16:14,Georgi Hristov,,,Straub Armaturen Service GmbH,,,,,,Vendor,Public,Swebenring 34,,Dorsten,Germany,,46286,,8190774,
7906,6/3/2024 22:38,Auto Import,,,STRAUSS - OWNERS' CURRENT ACCOUNT,,,,,,Customer,Public,,,Hamburg,Germany,,20095,,1006043,
203,29/5/2015 16:27,Georgi Hristov,,,Strauss Shipping Company Limited,,,,,,Flag Company Ship Owner,Public,13  Karaiskakis Street,,Limassol,Cyprus,,3032,,,
7302,15/11/2022 16:43,Auto Import,24/11/2022 12:58,Doris Bothien,Strobl Pumpen GmbH & Co. KG,,+49 9174 97708 181,,juergen.huebscher@strobl-pumpen.de,,Vendor,Public,Heckberg 4,,Großenaspe,Germany,,24623,,8190870,
1500,18/12/2015 23:29,Georgi Hristov,,,Stromag Dessau GmbH,,0340-2190-203,0340-2190-201,e.roescher@stromag.com,,Vendor,Public,Dessauer Str. 10,,Dessau,Germany,,06844,,8001679,
3992,1/2/2016 16:30,Auto Import,,,STRONGWELL,,,,,,Vendor,Public,400 Commonwealth Avenue,,Britol  Virginia,United States of America,,24203-0580,,8190730,
5854,12/4/2019 17:42,Georgi Hristov,,,Stropus  Andriy,,,,,,Vendor,Public,,,,Ukraine,,,,5000567,
7019,21/4/2021 9:46,Auto Import,,,STROSS IONUT CRISTIAN,,,,,,Vendor,Public,,,,Romania,,,,5001210,
5492,12/4/2019 17:41,Georgi Hristov,,,Strugaru  Victor,,,,,,Vendor,Public,,,,Ukraine,,,,5000201,
3343,18/12/2015 23:33,Georgi Hristov,16/12/2024 14:14,Janine Kleiber,STS Sensoren Transmitter Systeme GmbH,,+49 (0)40 83932811,+49 (0)40 83932812,Sales-de@stssensors.com,www.stssensors.com,Vendor,Public,Poststraße 7,,Sindelfingen,Germany,,71063,,8190138,
3245,18/12/2015 23:33,Georgi Hristov,,,STS-Spain Group,,,,,,Vendor,Public,C Puente nave 7-8,Poligono Industr.Las Salinas,El Puerto de Santa Maria,Spain,,11500,,8190040,
1793,18/12/2015 23:29,Georgi Hristov,,,STS-Spain marine,,,,,,Vendor,Public,,,Algeciras,Spain,,11205,,8002207,
3852,18/12/2015 23:34,Georgi Hristov,,,STUCKE ELEKTRONIK GMBH,,040 2274680,040 22746820,,,Vendor,Public,AM FEENTEICH 18,,Hamburg,Germany,,22085,,9001898,
5226,30/7/2018 16:20,Georgi Hristov,,,Stucke Elektronik Singapore Pte Ltd,,+65 6268 5772 ,+65 6268 5779,hs@stucke.com.sg  ,,Vendor,Public,48 Toh Guan Road East #08-97,,Singapore,Singapore,,608586,,8190809,
1471,18/12/2015 23:29,Georgi Hristov,,,Studio Heiner Orth,,04176 / 418,04176 / 94 85 75,studio@heiner-orth.de,,Vendor,Public,Elbuferstrasse 44,,Marschacht,Germany,,21436,,8001648,
7363,25/7/2023 12:34,Auto Import,,,STUDIO TECNICO NAUTICO,C.L.C. Salvatore Baudo,,,,,Vendor,Public,Via Eraclito  16,,Augusta,Italy,,96011,,819260,
6354,12/4/2019 17:43,Georgi Hristov,,,Sturm  Tobias,digital factory,Ellwangen,,,,Vendor,Public,Leinstr. 21,,Ellwangen (Jagst),Germany,,73479,,8190771,
4078,1/2/2016 16:35,Auto Import,,,Sturrock Grindrock Maritime,,,,,,Vendor,Public,Suite 4  Porthole Building  Pioneer Road Tuzi Gazi,Waterfront  Meerensee PO Box 9,Richards Bay,South Africa,,3900,,8190278,
3353,18/12/2015 23:33,Georgi Hristov,,,Stuttgarter Verlagskontor SVK,,,,,,Vendor,Public,Postfach 10 60 16,Rotebühlstr.77,Stuttgart,Germany,,70049,,8190148,
2,25/5/2014 20:13,Georgi Hristov,,,STX,,,,,,Ship Builder Company,Public,,,,Germany,,,,,
164,2/5/2015 22:58,Georgi Hristov,,,STX,STX,,,,,Charterers,Public,,,,Korea South,,,,,
3893,18/12/2015 23:34,Georgi Hristov,21/11/2016 11:08,Georgi Hristov,STX Corporation,STX,,,,,Equipment Builder Vendor,Public,80  SEONGSAN-DONG  CHANGWON,KYUNG-NAM,KOREA,Korea South,,641-315,,9002171,
7119,27/9/2021 11:12,Nicole Eggers,27/9/2021 14:16,Nicole Eggers,STX Heavy Industries Co.  Ltd.,,(82)051-967-5200,,kmservice@stxhi.com,,Vendor,Public,(Nae-dong)  381  Nammyeon-ro  Seongsan-gu  Chang-wonsi,,Kyungsangnam-Do,Korea South,,51530,,8190858,
7767,6/3/2024 22:38,Georgi Hristov,,,STX Pan Ocean Co. Ltd.,,,,,,Customer,Public,,,seoul,,,,,1001609,
3351,18/12/2015 23:33,Georgi Hristov,31/12/2025 10:28,Eirini Naki,STX Service Europe,,+82 552800556,+82 552821388,minsik.kang@stx-service.com,,Vendor,Public,Lorentzweg 33F,,Spijkenisse,Netherlands,,3208LJ,,8190146,
6348,12/4/2019 17:43,Georgi Hristov,,,STX Service Singapore Pte Ltd,,65.6898 2378,65.6862 5387,stx-servicesg@onestx.com,,Vendor,Public,11 Kian Teck Crescent,,Singapore,Singapore,,628877,,8190764,
1508,18/12/2015 23:29,Georgi Hristov,,,Style order Service,,040/2519875-0,,,,Vendor,Public,,Hammer Deich 6-10,Hamburg,Germany,,20537,,8001687,
5864,12/4/2019 17:42,Georgi Hristov,,,Stytsenko  Andriy Viktorovych,,,,,,Vendor,Public,,,,Ukraine,,,,5000577,
6744,28/2/2020 15:15,Auto Import,,,Subsea Global Solutions,,,,,,Vendor,Public,,,,Singapore,,SINGAPORE,,8190283,
1475,18/12/2015 23:29,Georgi Hristov,,,Subsea Services Inc.,,523-38-95 (97) (32),523-3844,,,Vendor,Public,120 Balagtas Villas,Balagtas Street,Pasay City,Philippines,,,,8001652,
3455,18/12/2015 23:33,Georgi Hristov,,,Subsea Services Limited,,2.54706E+11,,,,Vendor,Public,Box 94022,,Mombasa,Kenya,,,,8190251,
1495,18/12/2015 23:29,Georgi Hristov,,,Subsea Solutions  inc.,,,,,,Vendor,Public,1651 Seabright Avenue,,Long Beach,Canada,,90813-1146,,8001674,
3224,18/12/2015 23:33,Georgi Hristov,,,Subtech Offshore Pty LTD,,+27 031-2062073,+27 031-2057772,Subtech@subtech.co.za,,Vendor,Public,10 Rotterdam Road Bayhead,,Durban,South Africa,,4001,,8190019,
3211,18/12/2015 23:32,Georgi Hristov,,,Subworks S.A,,-14209,-1664,subworks@cwpanama.net,,Vendor,Public,55-131 Paitilla,,Paitilla,Panama,,,,8190007,
7290,3/10/2022 11:13,Auto Import,,,Success Marine Service Co. Ltd,,66874462595,,success.thailand@success-th.com,,Vendor,Public,142/279 M.7 Surasak  Sriracha,Chonburi 20110,,Thailand,,,,90029177,
1824,18/12/2015 23:30,Georgi Hristov,,,Sucursal Panama ABB S.A.,,,,,,Vendor,Public,Ave. Balboa Edificio BBVA Piso,14 PO 0816-01349,Panama City,Panama,,,,8010009,
6829,25/6/2020 11:26,Federico Schulz,,,Sudan ShipChandler Ltd.-SSL,,+249 311 832984,+249 311 823241,supply@sudanshipchandler.com,http://www.sudanshipchandler.com/,Vendor,Public,Port Sudan Stadium street  Sweet Corner Building  1st floor,,Port Sudan,Sudan,,,,,
8363,26/8/2024 13:15,Auto Import,,,Sudong International DMCC,Unit 3O-01-5923  DMCC Business Centre,+97152 897 7428,,accounts.dmcc@sudong-sg.com,,Customer,Public,Level No 1  Jewellery & Gemplex 3 ,,Dubai,United Arab Emirates,,00000,,2002926,
3449,18/12/2015 23:33,Georgi Hristov,,,Suez Marine Safety Co.,,+2 319 555 6,+2 319 555 7,info@suezsafety.com,,Vendor,Public,Free Zone  Piece 6  Block B - Port Tawfik,,Suez,Egypt,,,,8190245,
7299,8/11/2022 9:53,Auto Import,,,Suezmar Marine Supplier,,2.01229E+11,,,,Vendor,Public,69th Eltor st Elshark,Port Said,,Egypt,,,,90029180,
7124,29/9/2021 11:52,Auto Import,,,Suisca Group,ALGECIRAS,956 67 56 70,956 67 50 62,algeciras@suisca.com,,Vendor,Public,POLIGONO INDUSTRIAL PALMONES II C BRUJULA 10,11379 LOS BARRIOS  CADIZ-ESPAÑA,,Spain,,,,90029104,
3231,18/12/2015 23:33,Georgi Hristov,24/2/2021 7:39,Nicole Eggers,Suisca S.L.,SUISCA,+34 928 220 000 / 928 491 400 (4 lines - 24 hours),+34 928 227 866 / 928 227 666,info@suiscagroup.com,www.suisca.com,Vendor,Public,Avda. de las Petrolíferas  s/n  Parcela C-14,,Las Palmas de Gran Canaria,Spain,,35008,,8190026,
4344,27/1/2017 12:59,Auto Import,,,Sul Marine Supply,,,,,,Vendor,Public,Rua quitino bocaiuva  67- Centro,,SAO Francisco do Sul  SC,Brazil,,,,8190737,
3931,18/12/2015 23:34,Georgi Hristov,,,Sul Trade Transp. Ltda,,,,info@unitedshipchandlers.com,,Vendor,Public,Cep 96200-140-Rio Grande - RS,,Rio Grande,Brazil,,,,9002296,
31,4/6/2014 17:56,Georgi Hristov,,,Sulzer,,,,,,Equipment Maker,Public,,,,Germany,,,,,
1455,18/12/2015 23:29,Georgi Hristov,,,Sumares S.A.,,+34-956 602211,+34 956 602893,info@sumares.es,,Vendor,Public,Muelle Isla Verde S/N,,Algeciras,Spain,,11207,,8001632,
173,29/5/2015 16:27,Georgi Hristov,,,Summer Breeze Shipping Co Ltd,,,,,,Flag Company Ship Owner,Public,13  Karaiskakis Street,,Limassol,Cyprus,,3032,,,
3467,18/12/2015 23:33,Georgi Hristov,,,Sun Fire and Safety Supplies Co Ltd,,212.9999957,-2230665,info@sunfirekenya.com,,Vendor,Public,Opposite Railways Godown - Off Liwatoni Road,P.O. BOX 94056,Mombasa  Kenya,Kenya,,KILINDINI 80107,,8190264,
1503,18/12/2015 23:29,Georgi Hristov,,,Sunlee Hong Engineer. a Supply,,886-7-5611752,886-7-5313872,sunlee@ms22.hinet.net,,Vendor,Public,No. 110 PI HSIN Street,,Kaohsiung,Taiwan,,,,8001682,
6799,12/5/2020 10:07,Federico Schulz,12/5/2020 10:24,Federico Schulz,Sunray Marine Technology Co. Ltd,,+86 21 6162 0275,+86 21 6162 0276,sales@sunray-marine.com,,Vendor,Public,Rm.2408 Building A No.1088 New Jinqiao Road,Pudong New District,Shanghai,China,,201206,,8190843,
3814,18/12/2015 23:34,Georgi Hristov,,,SUNSHINE SHIPPING SERVICE CO,,0086 - 21-64016842,0086-21-64016940,,,Vendor,Public,RM 101 NO3  LANE 3329  HONGMEI,,Shanghai,China,,,,9001554,
5168,30/7/2018 16:12,Georgi Hristov,,,Sunshine Shipping Service Co. Ltd.,Provision & Deck & Engine Store Supply,886-4-26561596  26561719,886-4-26561598  26574354,sune1234@ms33.hinet.net  luckyshpg@gmail.com,,Vendor,Public,No. 324  Jhong Sing Road,Wuci Dist.,Taichung City,Taiwan,,43543,,8190807,
7784,6/3/2024 22:38,Auto Import,,,Sunstone Shipping Corporation,Trust Company Complex,,,,,Customer,Public,Ajeltake Road,Ajeltake Island,Majuro,Marshall Islands,,MH  96960,,1001626,
6351,12/4/2019 17:43,Georgi Hristov,,,Super Sea Electronic Limited,,00852-2622 3879,00852-30138411,,,Vendor,Public,Unit 503/5/fl.  Silvercord  Tower 2 30 Canton Road,,Tsimshatsui  Hongkong,China,,,,8190768,
7248,15/6/2022 7:24,Auto Import,,,SUPER STEEL PTE LTD,,+65 6266 8588,+65  6266 7789,pea@supersteel.com.sg,,Vendor,Public,18 BENOI CRESCENT SINGAPORE 629981,,,Singapore,,,,90029159,
3251,18/12/2015 23:33,Georgi Hristov,,,Supermar Machinery H.K,,,,,,Vendor,Public,Room 1002~1003  Zendaicube,Edifice  No.58 Changliu Road ,Edifice  No.58 Changliu Road ,China,,200135,,8190046,
3232,18/12/2015 23:33,Georgi Hristov,,,Supermar SA,,,,,,Vendor,Public,,,,Brazil,,,,8190027,
6470,19/4/2019 14:11,Auto Import,,,SUPERMARITIME S.A. (SUISSE),,,,,,Vendor,Public,,,Lausanne,Switzerland,,,,90029031,
5426,12/4/2019 17:41,Georgi Hristov,,,Suraykin  Denis,,,,,,Vendor,Public,,,,Russia,,,,5000053,
6359,12/4/2019 17:43,Georgi Hristov,,,Survey Association of 1914 Ltd.,,+45 3393 2593,,administration@surveyassociation.com,,Vendor,Public,Gl Kongevej 60,,Copenhagen,Denmark,,1098,,8190804,
3453,18/12/2015 23:33,Georgi Hristov,,,Survisul Equipamentos de Salvatagem Ltda.,,55 47 3348.3206,,,,Vendor,Public,Rue Adolfo Batschauer 883  Sao Judas,,Itajai  SL,Brazil,,88303-530,,8190249,
4315,27/1/2017 12:58,Auto Import,,,Survitec Group - Singapore,,,,,,Vendor,Public,47 Loyang Way,,Singapore,Singapore,,508739,,8190760,
4409,27/1/2017 13:12,Auto Import,16/4/2024 11:07,Janine Kleiber,Survitec Group Sittensen,,+49 4282 59 399 0,,jakub.rajewicz@survitecgroup.com,,Vendor,Public,Hansestrasse 20,,Sittensen,Germany,,27419,,8190761,
3349,18/12/2015 23:33,Georgi Hristov,30/4/2026 14:17,Eirini Naki,Survitec Safety Solutions (Benelux  Germany & Poland),Customer Service Manager Benelux  Germany & Poland,,,germany.cs.technicalservices@survitecgroup.com,,Vendor,Public,Willem Barentszstraat 47  3165 AA Rotterdam Albrandswaard,,Rotterdam,Netherlands,,,,,
5375,9/4/2019 9:50,Auto Import,,,Survitec Safety Solutions Norway AS,,,,,,Vendor,Public,Strandvn. 20 PO Box 33,Lysaker,Lysaker,Norway,,1324,,8190835,
5225,30/7/2018 16:20,Georgi Hristov,,,Survitec Safety Solutions  Limassol,,+357 25 751322,,cyprus.cs.technicalservices@survitecgroup.com,,Vendor,Public,Atlantis Building  Office 102  1st Floor,2 Makariou III Mesa Yeitonia,Limassol,Cyprus,,CY-3036,,8190806,
3398,18/12/2015 23:33,Georgi Hristov,,,Survitec Service & Distribution GmbH,,+49 (0) 40 675096-21,+49 (0) 40 67509611,Hamburg@survitecgroup.com,,Vendor,Public,Winsbergring 8,,Hamburg,Germany,,22525,,8190194,
3400,18/12/2015 23:33,Georgi Hristov,,,SurvitecKorea Co.  Ltd.,,,,,,Vendor,Public,2284  Gangdong-dong ,Ganseo-gu,Busan,,,618-801,,8190196,
5627,12/4/2019 17:41,Georgi Hristov,,,Suspitsyn  Oleg,,,,,,Vendor,Public,,,,Ukraine,,,,5000340,
3328,18/12/2015 23:33,Georgi Hristov,,,SUVIMAR Import Export s.l.,,,,,,Vendor,Public,Travesia de la industria 41,,Aviles - Asturias,Spain,,33400,,8190123,
6562,3/7/2019 9:58,Nicolas Zambas,,,Svend Hoyer A/S,Hoyer Motors,+ 45 8698 2255,,hoyermotors@hoyermotors.com,,---,Public,Over Hadstenvej 42,DK-8370 Hadsten,,Denmark,,,,,
5840,12/4/2019 17:42,Georgi Hristov,,,Sviderskij  Oleg,,,,,,Vendor,Public,,,,Lithuania,,,,5000553,
5581,12/4/2019 17:41,Georgi Hristov,,,Svitovy  Vyacheslav,,,,,,Vendor,Public,,,,Ukraine,,,,5000292,
3823,18/12/2015 23:34,Georgi Hristov,,,SVR Schiffsversorgung Rostock,,0381 67049-0,0381 67049-58,,,Vendor,Public,Goedeke-Michels-Str. 1b,,Rostock,Germany,,18147,,9001632,
6098,12/4/2019 17:42,Georgi Hristov,,,Svyrydov Oleksiy,,,,,,Vendor,Public,,,,Ukraine,,,,5000875,
8801,2/2/2026 15:07,Eirini Naki,,,SWARA MARINE SERVICES,Kavin Xavier,,,sales@swaramarine.in,,Vendor,Public,,,,Netherlands,,,,,
8855,2/4/2026 14:45,Auto Import,,,SWARA MARINE SERVICES,,,,,,Vendor,Public,,,,,,,,8250003,
8705,28/11/2025 15:15,Hareesh Babu,28/11/2025 15:17,Hareesh Babu,Swemar AB,,,,info@swemar.se,,Vendor,Public,Makrillgatan 6 426 58 V.F. Gothenburg Sweden,,,Sweden,,,,,
8703,28/11/2025 15:01,Hareesh Babu,28/11/2025 15:01,Hareesh Babu,Swemar AB,,,,info@swemar.se,,---,Public,Makrillgatan 6 426 58 V.F. Gothenburg Sweden,,,Sweden,,,,,
3228,18/12/2015 23:33,Georgi Hristov,,,Swift Electronic Engineers Pte,,62524277,62534197,swifteng@singnet.com.sg,,Vendor,Public,No 2 Jalan Rajah No.07 26-28,,Singapore,Singapore,,329134,,8190023,
4911,1/2/2017 17:09,Auto Import,,,SWIFT Electronics Engineers,,+65 6252 4277,,sales@swift.com.sg,,Vendor,Public,2 Jalan Rajah ,,Singapore 329134,Singapore,,GOLDEN WALL FLATTED,,9002753,
8451,13/12/2024 16:22,Auto Import,,,Swift Marine Tech Services Pte Ltd,,+65 98903047,,info@smtssg.com,,Vendor,Public,7 Soon Lee Street  Unit 03-40,,Singapore,Singapore,,627608,,90029274,
8453,3/1/2025 10:24,Dennis Yu,3/1/2025 10:25,Dennis Yu,SWIFTCOM TECHNOLOGY PTE LTD,,90088152,,hello@walkietalkie.com.sg,http://www.walkietalkie.com.sg/,Vendor,Public,1  Tampines North Drive 1 Unit 08-13  T Space,,,Singapore,,528559,,90029275,
8772,12/1/2026 16:00,Auto Import,,,Swiss Climate EcoServ GmbH,,,,,,Vendor,Public,Boschstrasse 23 B,,Hamburg,Germany,,20097,,8190873,
3220,18/12/2015 23:33,Georgi Hristov,,,Swiss Shipcapital Invest AG,,,,,,Vendor,Public,Rabbentalstrasse 89,,Bern,Switzerland,,3013,,8190016,
3285,18/12/2015 23:33,Georgi Hristov,,,SWR Europe,,,,,,Vendor,Public,Dieselstraße 27b-c,,Bochum,Germany,,44805,,8190080,
6792,4/5/2020 9:37,Federico Schulz,15/7/2020 10:11,Federico Schulz,SWSR Marine Service GmbH,,+49 4163 9007783,,info@interbridgemarine.de,https://www.interbridgemarine.com/,Vendor,Public,Kirschenweg 3,,Guderhandviertel,Germany,,21720,,8190285,
41,4/6/2014 17:56,Georgi Hristov,,,SXD,,,,,,Equipment Builder,Public,,,,Germany,,,,,
43,4/6/2014 17:56,Georgi Hristov,,,SXD,,,,,,Equipment Builder,Public,,,,Germany,,,,,
5955,12/4/2019 17:42,Georgi Hristov,,,Sydorov Mykhailo,,,,,,Vendor,Public,,,,Ukraine,,,,5000668,
6013,12/4/2019 17:42,Georgi Hristov,,,Syedyolkyn  Pavlo,,,,,,Vendor,Public,,,,Ukraine,,,,5000728,
1450,18/12/2015 23:29,Georgi Hristov,,,Symbolic shipping GbR,,040 - 414 699 01,040 - 414 699 02,gunnar.stelling@symbolic-link.com,,Vendor,Public,Rothenbaumchaussee 140,,hamburg,Germany,,20149,,8001626,
3375,18/12/2015 23:33,Georgi Hristov,28/11/2018 10:48,Federico Schulz,Synchron Marine Services,,+65 68977001,+65 68977002,enquiry@synchron-group.com,https://www.synchron-group.com/,Vendor,Public,No-5  Tuas Avenue 14  ,,Singapore,Singapore,,638951,,8190170,
3322,18/12/2015 23:33,Georgi Hristov,,,SYNCOR CATHODIC PROTECTION,,+86 21 5609 9265  5609 9267,+86 21 5609 9269,,,Vendor,Public,Business Building H671 Room,419-420 No 671 Hu Tai Rd,Shanghai 200070 ,China,,,,8190117,
7787,6/3/2024 22:38,Auto Import,,,Synergy Marine Germany GmbH,,+49 40 2999 88 999,,,,Customer,Public,Überseeallee 3,,Hamburg,Germany,,20547,,1001629,
6037,12/4/2019 17:42,Georgi Hristov,,,Synytsyn  Dmytro,,,,,,Vendor,Public,,,,Ukraine,,,,5000810,
5947,12/4/2019 17:42,Georgi Hristov,,,SYRBU VLADYSLAV,,,,,,Vendor,Public,,,,Ukraine,,,,5000660,
6529,11/6/2019 13:25,Auto Import,,,Syrbul  Serghii,,,,,,Vendor,Public,,,,Ukraine,,,,5000736,
6002,12/4/2019 17:42,Georgi Hristov,,,Szabo Zsolt Ioan,,,,,,Vendor,Public,,,,Romania,,,,5000717,
8561,13/4/2025 9:07,Pedro Christopher Enekhu,,,T-MAN CONSTRUCTION COMPANY LIMITED,,07035743471,,tivedemesi@gmail.com,,Vendor,Public,No. 4 College Road  Aladja  Udu L.G.A Area   Delta State.,,,Nigeria,,,,,FABRICATION
1530,18/12/2015 23:29,Georgi Hristov,,,T-S-H Technical Services,,,,,,Vendor,Public,Hollenstedt,Koppelweg 41,Hollenstedt,Germany,,21279,,8001710,
3571,18/12/2015 23:33,Georgi Hristov,,,T. Parker Host  inc.,,,,,,Vendor,Public,Post Office Box 3729,,Norfolk  Virginia,United States of America,,23514,,8200092,
6377,12/4/2019 17:43,Georgi Hristov,,,T.S. Lines Limited,,886-2-2719-0909,886-2-5580-5911,,,Vendor,Public,FL. 6  No.167 TUN HUA N. RD.,,Taipei,Taiwan,,105,,8200124,
4284,27/1/2017 12:52,Auto Import,,,T.W.E TRANS WORLD ENGINEERING SRL,,3.90795E+11,,all@tweship.com,,Vendor,Public,Via Galileo Galilei 26C,,PORTO TORRES  Sassari,Italy,,07046,,8200117,
6589,5/8/2019 11:16,Dennis Yu,,,T&T Salvage Asia Pte Ltd,,+65 6591 5896,,,,Vendor,Public,,No. 29 Tuas Avenue 4 Singapore 639379,,Singapore,,639379,,8200142,
3493,18/12/2015 23:33,Georgi Hristov,,,Taab  Gerhard,,040/53024066,,,,Vendor,Public,Nydamer Ring 18,,Hamburg,Germany,,22145,,8200014,
5790,12/4/2019 17:41,Georgi Hristov,,,Tabunkov  Igor,,,,,,Vendor,Public,,,,Russia,,,,5000503,
1526,18/12/2015 23:29,Georgi Hristov,16/5/2023 13:30,Janine Kleiber,Tacke GmbH Diesel-Elektrik F.,,,,service@tacke-hamburg.de,,Vendor,Public,Tiedemannstr.7,,Hamburg,Germany,,22525,,8001706,
